Customer_ID,Gender,Age_Group,City,Loyalty_Member
2411,Female,36-45,Riyadh,No
2412,Male,26-35,Riyadh,Yes
2413,Male,46-60,Qassim,Yes
2414,Male,26-35,Mecca,No
2415,Male,18-25,Jeddah,No
2416,Female,26-35,Abha,Yes
2417,Female,18-25,Abha,Yes
2418,Female,18-25,Khobar,No
2419,Female,36-45,Tabuk,Yes
2420,Male,36-45,Riyadh,Yes
2421,Male,18-25,Medina,No
2422,Female,60+,Qassim,Yes
2423,Male,60+,Mecca,Yes
2424,Male,60+,Riyadh,Yes
2425,Male,26-35,Medina,Yes
2426,Male,18-25,Medina,Yes
2427,Male,18-25,Dammam,No
2428,Female,46-60,Khobar,Yes
2429,Female,60+,Mecca,No
2430,Female,46-60,Hail,No
2431,Male,36-45,Dammam,Yes
2432,Female,46-60,Jeddah,No
2433,Male,26-35,Tabuk,No
2434,Female,46-60,Qassim,No
2435,Female,60+,Jeddah,No
2436,Female,26-35,Qassim,No
2437,Female,18-25,Tabuk,Yes
2438,Male,60+,Mecca,No
2439,Female,60+,Hail,No
2440,Female,18-25,Jeddah,Yes
2441,Female,46-60,Dammam,No
2442,Male,18-25,Khobar,No
2443,Female,26-35,Medina,Yes
2444,Male,36-45,Riyadh,No
2445,Male,46-60,Qassim,No
2446,Male,60+,Jeddah,No
2447,Female,60+,Khobar,Yes
2448,Male,60+,Mecca,Yes
2449,Female,46-60,Medina,No
2450,Male,26-35,Riyadh,No
2451,Female,18-25,Mecca,No
2452,Male,18-25,Tabuk,Yes
2453,Female,60+,Abha,Yes
2454,Male,36-45,Riyadh,Yes
2455,Female,36-45,Dammam,No
2456,Male,60+,Hail,Yes
2457,Female,18-25,Jeddah,No
2458,Male,46-60,Mecca,No
2459,Female,36-45,Abha,Yes
2460,Female,46-60,Qassim,Yes
2461,Female,36-45,Tabuk,No
2462,Male,36-45,Qassim,Yes
2463,Male,26-35,Riyadh,Yes
2464,Male,18-25,Medina,No
2465,Male,26-35,Jeddah,Yes
2466,Female,60+,Riyadh,Yes
2467,Female,18-25,Jeddah,Yes
2468,Female,18-25,Mecca,No
2469,Female,36-45,Dammam,Yes
2470,Female,18-25,Dammam,No
2471,Male,60+,Abha,No
2472,Male,60+,Hail,Yes
2473,Female,46-60,Mecca,No
2474,Female,26-35,Jeddah,No
2475,Female,18-25,Medina,Yes
2476,Male,18-25,Jeddah,No
2477,Male,26-35,Riyadh,Yes
2478,Female,46-60,Khobar,No
2479,Male,36-45,Khobar,No
2480,Female,46-60,Dammam,Yes
2481,Male,26-35,Medina,No
2482,Female,60+,Hail,Yes
2483,Female,26-35,Jeddah,No
2484,Female,26-35,Mecca,Yes
2485,Male,46-60,Jeddah,Yes
2486,Male,18-25,Tabuk,Yes
2487,Female,18-25,Tabuk,No
2488,Female,36-45,Jeddah,Yes
2489,Female,46-60,Khobar,Yes
2490,Female,60+,Abha,No
2491,Male,46-60,Mecca,No
2492,Male,18-25,Abha,No
2493,Male,36-45,Khobar,No
2494,Male,60+,Mecca,No
2495,Female,18-25,Riyadh,Yes
2496,Male,26-35,Jeddah,Yes
2497,Male,60+,Mecca,Yes
2498,Male,60+,Jeddah,No
2499,Male,60+,Abha,No
2500,Female,18-25,Khobar,No
2501,Female,26-35,Dammam,Yes
2502,Female,36-45,Qassim,No
2503,Male,18-25,Dammam,No
2504,Female,26-35,Dammam,No
2505,Male,26-35,Dammam,No
2506,Female,26-35,Riyadh,No
2507,Female,36-45,Riyadh,Yes
2508,Female,18-25,Dammam,Yes
2509,Female,46-60,Qassim,Yes
2510,Female,26-35,Tabuk,Yes
2511,Male,18-25,Qassim,No
2512,Male,60+,Hail,Yes
2513,Male,18-25,Jeddah,No
2514,Female,46-60,Tabuk,No
2515,Female,46-60,Mecca,No
2516,Female,18-25,Medina,No
2517,Female,60+,Qassim,No
2518,Male,36-45,Hail,Yes
2519,Male,46-60,Khobar,Yes
2520,Female,46-60,Riyadh,Yes
2521,Female,36-45,Khobar,Yes
2522,Male,46-60,Jeddah,No
2523,Female,60+,Dammam,No
2524,Female,36-45,Abha,No
2525,Female,36-45,Khobar,Yes
2526,Female,60+,Jeddah,No
2527,Female,60+,Medina,No
2528,Male,18-25,Tabuk,Yes
2529,Female,26-35,Hail,No
2530,Male,36-45,Tabuk,No
2531,Male,36-45,Riyadh,No
2532,Male,26-35,Mecca,Yes
2533,Male,46-60,Mecca,Yes
2534,Female,36-45,Riyadh,Yes
2535,Female,26-35,Medina,No
2536,Male,18-25,Mecca,Yes
2537,Male,46-60,Qassim,Yes
2538,Female,26-35,Riyadh,No
2539,Female,26-35,Abha,No
2540,Female,18-25,Mecca,No
2541,Female,26-35,Qassim,No
2542,Female,60+,Dammam,Yes
2543,Female,26-35,Abha,Yes
2544,Female,36-45,Jeddah,No
2545,Female,60+,Dammam,No
2546,Female,18-25,Dammam,No
2547,Female,60+,Medina,No
2548,Female,46-60,Tabuk,No
2549,Female,46-60,Riyadh,Yes
2550,Female,18-25,Dammam,No
2551,Male,60+,Hail,No
2552,Male,60+,Hail,No
2553,Male,46-60,Dammam,No
2554,Male,46-60,Hail,No
2555,Male,18-25,Riyadh,No
2556,Male,36-45,Qassim,Yes
2557,Female,60+,Tabuk,No
2558,Male,18-25,Qassim,Yes
2559,Male,60+,Dammam,No
2560,Male,26-35,Dammam,No
2561,Female,18-25,Tabuk,Yes
2562,Male,18-25,Riyadh,Yes
2563,Male,60+,Jeddah,Yes
2564,Male,18-25,Tabuk,Yes
2565,Female,46-60,Riyadh,Yes
2566,Female,46-60,Tabuk,Yes
2567,Male,60+,Mecca,No
2568,Male,46-60,Dammam,Yes
2569,Male,26-35,Khobar,Yes
2570,Male,46-60,Tabuk,No
2571,Female,18-25,Qassim,No
2572,Female,36-45,Abha,No
2573,Male,46-60,Abha,No
2574,Male,18-25,Mecca,No
2575,Male,60+,Abha,Yes
2576,Female,18-25,Qassim,No
2577,Male,36-45,Dammam,No
2578,Female,36-45,Riyadh,Yes
2579,Female,60+,Hail,Yes
2580,Female,60+,Abha,Yes
2581,Male,26-35,Medina,No
2582,Female,26-35,Mecca,No
2583,Female,18-25,Tabuk,No
2584,Female,60+,Dammam,No
2585,Male,36-45,Qassim,No
2586,Female,18-25,Riyadh,Yes
2587,Male,26-35,Jeddah,Yes
2588,Female,46-60,Medina,Yes
2589,Male,18-25,Dammam,No
2590,Female,18-25,Riyadh,No
2591,Male,18-25,Jeddah,No
2592,Female,60+,Riyadh,Yes
2593,Female,18-25,Tabuk,No
2594,Male,60+,Hail,Yes
2595,Male,36-45,Tabuk,No
2596,Female,26-35,Khobar,Yes
2597,Female,60+,Khobar,Yes
2598,Male,18-25,Khobar,Yes
2599,Male,,Medina,No
2600,Male,36-45,Dammam,No
2601,Male,26-35,Qassim,No
2602,Female,36-45,Qassim,Yes
2603,Male,46-60,Abha,No
2604,Male,60+,Jeddah,Yes
2605,Female,18-25,Jeddah,No
2606,Male,18-25,Qassim,No
2607,Male,26-35,Mecca,No
2608,Female,36-45,Jeddah,Yes
2609,Female,18-25,Hail,Yes
2610,Female,46-60,Qassim,Yes
2611,Male,60+,Tabuk,No
2612,Male,18-25,Medina,No
2613,Female,26-35,Medina,Yes
2614,Male,26-35,Hail,No
2615,Male,26-35,Tabuk,Yes
2616,Male,36-45,Jeddah,No
2617,Male,60+,Tabuk,Yes
2618,Female,18-25,Jeddah,Yes
2619,Female,,Khobar,No
2620,Female,46-60,Mecca,Yes
2621,Male,18-25,Riyadh,Yes
2622,Female,18-25,Hail,No
2623,Male,46-60,Abha,Yes
2624,Female,46-60,Hail,Yes
2625,Male,46-60,Jeddah,No
2626,Female,26-35,Medina,No
2627,Male,26-35,Khobar,Yes
2628,Male,26-35,Abha,Yes
2629,Male,26-35,Riyadh,Yes
2630,Male,26-35,Tabuk,Yes
2631,Female,18-25,Medina,No
2632,Male,36-45,Dammam,No
2633,Female,18-25,Jeddah,Yes
2634,Female,60+,Khobar,No
2635,Female,26-35,Tabuk,No
2636,Female,60+,Mecca,Yes
2637,Female,36-45,Hail,Yes
2638,Male,36-45,Abha,No
2639,Female,18-25,Khobar,Yes
2640,Male,36-45,Hail,Yes
2641,Male,36-45,Dammam,Yes
2642,Male,46-60,Tabuk,Yes
2643,Male,46-60,Riyadh,No
2644,Female,60+,Abha,No
2645,Male,18-25,Mecca,No
2646,Female,18-25,Abha,No
2647,Female,18-25,Khobar,Yes
2648,Female,26-35,Abha,Yes
2649,Female,18-25,Hail,No
2650,Male,60+,Medina,No
2651,Male,18-25,Medina,No
2652,Female,18-25,Jeddah,No
2653,Female,60+,Tabuk,No
2654,Female,26-35,Abha,No
2655,Male,26-35,Riyadh,No
2656,Female,18-25,Khobar,No
2657,Female,60+,Abha,Yes
2658,Female,36-45,Mecca,No
2659,Male,18-25,Mecca,No
2660,Female,26-35,Tabuk,No
2661,Male,46-60,Riyadh,No
2662,Male,36-45,Tabuk,Yes
2663,Female,18-25,Qassim,Yes
2664,Female,60+,Hail,No
2665,Male,46-60,Dammam,No
2666,Female,36-45,Tabuk,Yes
2667,Male,26-35,Dammam,Yes
2668,Male,18-25,Riyadh,Yes
2669,Female,60+,Medina,Yes
2670,Male,18-25,Mecca,No
2671,Male,36-45,Hail,Yes
2672,Male,36-45,Jeddah,Yes
2673,Female,18-25,Hail,Yes
2674,Male,26-35,Medina,No
2675,Female,18-25,Abha,No
2676,Male,18-25,Medina,No
2677,Female,46-60,Medina,No
2678,Female,60+,Riyadh,Yes
2679,Female,18-25,Mecca,Yes
2680,Male,18-25,Qassim,Yes
2681,Female,60+,Hail,No
2682,Male,46-60,Qassim,Yes
2683,Male,46-60,Jeddah,Yes
2684,Male,60+,Hail,No
2685,Male,60+,Riyadh,No
2686,Female,36-45,Mecca,Yes
2687,Female,26-35,Medina,Yes
2688,Female,26-35,Tabuk,No
2689,Male,26-35,Tabuk,No
2690,Female,18-25,Medina,Yes
2691,Female,46-60,Qassim,Yes
2692,Female,46-60,Khobar,Yes
2693,Male,46-60,Qassim,Yes
2694,Female,36-45,Medina,No
2695,Male,18-25,Abha,No
2696,Male,60+,Tabuk,Yes
2697,Male,46-60,Riyadh,Yes
2698,Male,46-60,Mecca,No
2699,Male,26-35,Riyadh,No
2700,Male,26-35,Jeddah,Yes
2701,Female,46-60,Medina,Yes
2702,Female,60+,Khobar,No
2703,Male,36-45,Medina,Yes
2704,Male,18-25,Medina,No
2705,Female,46-60,Abha,No
2706,Female,26-35,Dammam,Yes
2707,Male,18-25,Qassim,No
2708,Female,46-60,Medina,No
2709,Male,60+,Qassim,No
2710,Male,26-35,Mecca,No
2711,Female,18-25,Qassim,No
2712,Female,36-45,Abha,No
2713,Male,26-35,Riyadh,Yes
2714,Female,60+,Mecca,No
2715,Male,36-45,Mecca,Yes
2716,Male,36-45,Mecca,No
2717,Female,26-35,Dammam,No
2718,Female,60+,Jeddah,Yes
2719,Female,26-35,Jeddah,Yes
2720,Male,18-25,Qassim,Yes
2721,Male,18-25,Tabuk,Yes
2722,Female,26-35,Mecca,No
2723,Female,60+,Dammam,No
2724,Female,18-25,Jeddah,No
2725,Female,46-60,Mecca,Yes
2726,Male,36-45,Jeddah,No
2727,Male,26-35,Jeddah,No
2728,Male,60+,Medina,No
2729,Female,60+,Jeddah,No
2730,Male,46-60,Jeddah,No
2731,Male,60+,Riyadh,Yes
2732,Male,26-35,Qassim,No
2733,Male,26-35,Mecca,No
2734,Male,46-60,Dammam,No
2735,Female,26-35,Khobar,Yes
2736,Male,18-25,Abha,Yes
2737,Female,60+,Qassim,Yes
2738,Male,18-25,Abha,No
2739,Female,60+,Khobar,No
2740,Female,60+,Dammam,No
2741,Male,36-45,Tabuk,No
2742,Female,60+,Medina,No
2743,Female,18-25,Khobar,Yes
2744,Female,46-60,Tabuk,No
2745,Male,46-60,Jeddah,Yes
2746,Female,36-45,Jeddah,No
2747,Female,26-35,Tabuk,No
2748,Female,26-35,Riyadh,No
2749,Female,60+,Khobar,No
2750,Male,60+,Medina,No
2751,Female,46-60,Abha,No
2752,Female,46-60,Mecca,Yes
2753,Female,46-60,Khobar,No
2754,Male,36-45,Tabuk,No
2755,Male,60+,Dammam,Yes
2756,Male,60+,Qassim,No
2757,Male,60+,Hail,Yes
2758,Male,46-60,Jeddah,No
2759,Female,60+,Jeddah,Yes
2760,Male,36-45,Hail,Yes
2761,Male,60+,Abha,Yes
2762,Female,26-35,Medina,No
2763,Female,26-35,Hail,Yes
2764,Male,18-25,Riyadh,Yes
2765,Female,46-60,Riyadh,Yes
2766,Female,36-45,Riyadh,Yes
2767,Male,18-25,Mecca,Yes
2768,Female,46-60,Dammam,No
2769,Male,18-25,Jeddah,No
2770,Male,18-25,Hail,Yes
2771,Male,60+,Abha,Yes
2772,Female,36-45,Abha,Yes
2773,Female,36-45,Tabuk,Yes
2774,Male,36-45,Qassim,No
2775,Female,36-45,Abha,Yes
2776,Male,46-60,Hail,No
2777,Female,36-45,Hail,Yes
2778,Female,18-25,Tabuk,No
2779,Female,60+,Jeddah,No
2780,Male,60+,Riyadh,No
2781,Male,46-60,Medina,No
2782,Male,36-45,Medina,Yes
2783,Male,18-25,Hail,Yes
2784,Male,46-60,Qassim,Yes
2785,Male,26-35,Abha,No
2786,Male,18-25,Tabuk,No
2787,Female,36-45,Medina,Yes
2788,Male,36-45,Qassim,No
2789,Male,36-45,Khobar,No
2790,Female,36-45,Khobar,No
2791,Female,46-60,Hail,Yes
2792,Male,46-60,Jeddah,No
2793,Male,18-25,Dammam,Yes
2794,Male,26-35,Tabuk,Yes
2795,Male,46-60,Tabuk,Yes
2796,Female,26-35,Hail,No
2797,Female,18-25,Mecca,Yes
2798,Female,36-45,Mecca,No
2799,Female,60+,Dammam,Yes
2800,Female,60+,Khobar,No
2801,Female,46-60,Tabuk,Yes
2802,Female,26-35,Dammam,No
2803,Male,36-45,Abha,Yes
2804,Male,46-60,Jeddah,Yes
2805,Female,26-35,Khobar,Yes
2806,Female,36-45,Jeddah,Yes
2807,Female,60+,Dammam,Yes
2808,Female,60+,Khobar,No
2809,Male,26-35,Mecca,No
2810,Female,60+,Mecca,No
2811,Female,36-45,Hail,Yes
2812,Male,60+,Dammam,Yes
2813,Male,36-45,Dammam,No
2814,Male,26-35,Hail,No
2815,Female,60+,Qassim,No
2816,Female,26-35,Dammam,Yes
2817,Male,26-35,Jeddah,Yes
2818,Male,26-35,Tabuk,Yes
2819,Female,18-25,Riyadh,Yes
2820,Female,46-60,Tabuk,No
2821,Female,60+,Jeddah,Yes
2822,Female,46-60,Abha,No
2823,Female,36-45,Hail,No
2824,Male,60+,Khobar,Yes
2825,Female,26-35,Abha,No
2826,Female,36-45,Jeddah,No
2827,Female,26-35,Riyadh,No
2828,Female,36-45,Abha,Yes
2829,Male,46-60,Medina,Yes
2830,Male,26-35,Tabuk,No
2831,Male,18-25,Qassim,No
2832,Female,18-25,Medina,No
2833,Male,60+,Mecca,Yes
2834,Female,46-60,Abha,Yes
2835,Female,36-45,Riyadh,Yes
2836,Female,60+,Tabuk,No
2837,Male,46-60,Hail,Yes
2838,Male,36-45,Riyadh,Yes
2839,Male,26-35,Jeddah,No
2840,Male,18-25,Tabuk,Yes
2841,Female,18-25,Hail,No
2842,Male,60+,Riyadh,No
2843,Female,26-35,Qassim,No
2844,Male,46-60,Abha,Yes
2845,Male,26-35,Hail,Yes
2846,Female,18-25,Dammam,No
2847,Male,36-45,Qassim,Yes
2848,Female,26-35,Riyadh,No
2849,Female,60+,Medina,Yes
2850,Female,46-60,Qassim,Yes
2851,Female,18-25,Jeddah,Yes
2852,Male,18-25,Dammam,No
2853,Male,26-35,Riyadh,Yes
2854,Female,46-60,Jeddah,Yes
2855,Female,26-35,Dammam,No
2856,Male,46-60,Mecca,Yes
2857,Female,26-35,Qassim,No
2858,Female,26-35,Khobar,No
2859,Male,26-35,Mecca,No
2860,Female,36-45,Jeddah,No
2861,Female,60+,Medina,No
2862,Female,26-35,Riyadh,No
2863,Male,60+,Qassim,Yes
2864,Female,36-45,Mecca,Yes
2865,Female,60+,Hail,No
2866,Male,60+,Khobar,No
2867,Male,46-60,Mecca,Yes
2868,Male,60+,Dammam,No
2869,Male,46-60,Qassim,No
2870,Female,60+,Abha,Yes
2871,Female,18-25,Medina,Yes
2872,Male,46-60,Tabuk,No
2873,Female,18-25,Dammam,No
2874,Female,26-35,Tabuk,Yes
2875,Male,46-60,Qassim,No
2876,Female,46-60,Tabuk,Yes
2877,Female,36-45,Qassim,No
2878,Female,46-60,Mecca,Yes
2879,Male,60+,Jeddah,No
2880,Female,36-45,Qassim,No
2881,Male,26-35,Hail,Yes
2882,Female,60+,Hail,Yes
2883,Male,26-35,Medina,Yes
2884,Male,36-45,Dammam,No
2885,Female,46-60,Dammam,No
2886,Male,26-35,Khobar,Yes
2887,Female,36-45,Jeddah,Yes
2888,Male,26-35,Abha,Yes
2889,Male,26-35,Hail,No
2890,Male,46-60,Dammam,No
2891,Male,46-60,Hail,No
2892,Male,46-60,Abha,No
2893,Male,18-25,Abha,Yes
2894,Female,26-35,Abha,No
2895,Female,46-60,Qassim,No
2896,Male,36-45,Tabuk,Yes
2897,Male,60+,Dammam,Yes
2898,Female,36-45,Medina,Yes
2899,Female,18-25,Khobar,Yes
2900,Female,26-35,Riyadh,Yes
2901,Female,,Jeddah,No
2902,Female,26-35,Abha,Yes
2903,Female,36-45,Abha,No
2904,Male,36-45,Abha,Yes
2905,Male,46-60,Hail,Yes
2906,Female,18-25,Medina,Yes
2907,Female,18-25,Dammam,No
2908,Male,60+,Hail,No
2909,Female,18-25,Tabuk,No
2910,Female,18-25,Mecca,No
2911,Female,18-25,Qassim,No
2912,Female,,Medina,No
2913,Male,26-35,Abha,No
2914,Male,26-35,Riyadh,No
2915,Female,26-35,Hail,No
2916,Female,18-25,Tabuk,No
2917,Male,18-25,Tabuk,No
2918,Female,18-25,Qassim,No
2919,Female,46-60,Medina,No
2920,Male,60+,Mecca,Yes
2921,Female,36-45,Abha,Yes
2922,Female,36-45,Mecca,Yes
2923,Male,36-45,Riyadh,No
2924,Male,26-35,Jeddah,Yes
2925,Male,26-35,Tabuk,No
2926,Female,36-45,Tabuk,Yes
2927,Female,18-25,Jeddah,No
2928,Female,18-25,Dammam,Yes
2929,Female,60+,Jeddah,No
2930,Female,46-60,Abha,Yes
2931,Male,36-45,Jeddah,No
2932,Male,26-35,Qassim,No
2933,Female,60+,Hail,Yes
2934,Male,36-45,Qassim,No
2935,Male,46-60,Mecca,Yes
2936,Female,60+,Riyadh,No
2937,Male,36-45,Mecca,Yes
2938,Female,26-35,Riyadh,No
2939,Male,36-45,Mecca,No
2940,Female,18-25,Khobar,Yes
2941,Male,36-45,Khobar,Yes
2942,Female,60+,Tabuk,No
2943,Female,60+,Abha,No
2944,Male,36-45,Medina,No
2945,Female,46-60,Dammam,No
2946,Female,26-35,Hail,Yes
2947,Female,36-45,Abha,Yes
2948,Male,46-60,Hail,No
2949,Male,26-35,Hail,No
2950,Female,36-45,Medina,No
2951,Female,18-25,Dammam,Yes
2952,Female,60+,Abha,No
2953,Male,36-45,Hail,No
2954,Male,46-60,Hail,Yes
2955,Female,60+,Jeddah,Yes
2956,Female,26-35,Khobar,Yes
2957,Female,26-35,Dammam,No
2958,Female,36-45,Khobar,No
2959,Female,36-45,Medina,Yes
2960,Female,60+,Hail,No
2961,Male,46-60,Tabuk,No
2962,Female,46-60,Dammam,Yes
2963,Female,36-45,Riyadh,No
2964,Female,26-35,Jeddah,No
2965,Female,46-60,Abha,Yes
2966,Male,60+,Khobar,Yes
2967,Male,60+,Qassim,No
2968,Male,36-45,Qassim,Yes
2969,Male,60+,Tabuk,Yes
2970,Female,18-25,Qassim,No
2971,Male,26-35,Tabuk,No
2972,Male,26-35,Tabuk,Yes
2973,Female,26-35,Mecca,Yes
2974,Male,26-35,Qassim,No
2975,Female,26-35,Qassim,No
2976,Male,26-35,Tabuk,Yes
2977,Female,26-35,Khobar,No
2978,Male,18-25,Riyadh,No
2979,Female,46-60,Jeddah,No
2980,Female,60+,Jeddah,Yes
2981,Female,46-60,Riyadh,No
2982,Female,18-25,Medina,No
2983,Female,46-60,Jeddah,Yes
2984,Male,36-45,Qassim,Yes
2985,Male,36-45,Abha,No
2986,Male,26-35,Tabuk,Yes
2987,Female,,Medina,Yes
2988,Female,46-60,Khobar,No
2989,Female,36-45,Tabuk,No
2990,Female,36-45,Qassim,No
2991,Male,26-35,Dammam,No
2992,Male,26-35,Medina,No
2993,Female,36-45,Dammam,No
2994,Female,46-60,Mecca,Yes
2995,Male,26-35,Qassim,No
2996,Female,36-45,Khobar,Yes
2997,Male,60+,Mecca,Yes
2998,Male,36-45,Medina,No
2999,Female,60+,Dammam,No
3000,Male,60+,Hail,No
3001,Female,46-60,Tabuk,Yes
3002,Female,26-35,Tabuk,No
3003,Male,18-25,Medina,Yes
3004,Female,26-35,Khobar,Yes
3005,Female,60+,Jeddah,Yes
3006,Female,46-60,Tabuk,Yes
3007,Male,26-35,Medina,Yes
3008,Female,18-25,Medina,Yes
3009,Female,60+,Hail,Yes
3010,Male,46-60,Qassim,Yes
3011,Male,36-45,Dammam,Yes
3012,Male,46-60,Dammam,Yes
3013,Female,60+,Mecca,Yes
3014,Male,18-25,Dammam,No
3015,Male,26-35,Khobar,Yes
3016,Female,46-60,Jeddah,Yes
3017,Female,18-25,Khobar,No
3018,Male,46-60,Jeddah,No
3019,Male,18-25,Hail,Yes
3020,Female,36-45,Qassim,Yes
3021,Female,18-25,Tabuk,Yes
3022,Female,18-25,Mecca,No
3023,Female,46-60,Dammam,No
3024,Female,60+,Mecca,No
3025,Female,60+,Khobar,No
3026,Female,60+,Hail,No
3027,Female,18-25,Dammam,No
3028,Male,,Hail,No
3029,Female,26-35,Dammam,Yes
3030,Female,36-45,Jeddah,No
3031,Female,60+,Dammam,Yes
3032,Male,26-35,Khobar,No
3033,Female,36-45,Hail,No
3034,Male,36-45,Qassim,Yes
3035,Male,36-45,Dammam,Yes
3036,Female,26-35,Dammam,Yes
3037,Female,60+,Tabuk,No
3038,Female,26-35,Mecca,No
3039,Female,36-45,Dammam,No
3040,Female,36-45,Medina,No
3041,Female,46-60,Qassim,No
3042,Female,18-25,Abha,Yes
3043,Female,36-45,Dammam,No
3044,Female,18-25,Khobar,Yes
3045,Female,36-45,Medina,Yes
3046,Female,46-60,Abha,No
3047,Male,26-35,Qassim,No
3048,Female,18-25,Jeddah,Yes
3049,Male,36-45,Tabuk,No
3050,Male,46-60,Tabuk,Yes
3051,Female,60+,Qassim,No
3052,Male,18-25,Riyadh,No
3053,Female,60+,Medina,No
3054,Female,18-25,Tabuk,Yes
3055,Male,36-45,Abha,Yes
3056,Male,60+,Mecca,Yes
3057,Male,46-60,Khobar,No
3058,Female,60+,Hail,No
3059,Male,26-35,Jeddah,No
3060,Female,46-60,Khobar,Yes
3061,Female,46-60,Khobar,No
3062,Female,36-45,Khobar,No
3063,Female,60+,Riyadh,Yes
3064,Male,46-60,Abha,No
3065,Female,18-25,Hail,Yes
3066,Female,18-25,Qassim,No
3067,Male,60+,Medina,No
3068,Female,60+,Medina,Yes
3069,Male,60+,Jeddah,Yes
3070,Male,60+,Jeddah,No
3071,Male,18-25,Abha,No
3072,Female,46-60,Dammam,No
3073,Male,26-35,Qassim,No
3074,Female,60+,Abha,Yes
3075,Female,60+,Mecca,Yes
3076,Female,18-25,Riyadh,Yes
3077,Female,46-60,Dammam,No
3078,Male,60+,Medina,No
3079,Male,60+,Medina,Yes
3080,Male,26-35,Khobar,No
3081,Male,18-25,Riyadh,Yes
3082,Male,60+,Medina,Yes
3083,Female,36-45,Khobar,Yes
3084,Male,36-45,Dammam,No
3085,Female,26-35,Khobar,No
3086,Male,26-35,Tabuk,Yes
3087,Female,18-25,Tabuk,Yes
3088,Female,18-25,Tabuk,No
3089,Female,26-35,Khobar,No
3090,Male,,Dammam,Yes
3091,Male,26-35,Jeddah,No
3092,Female,36-45,Abha,Yes
3093,Male,18-25,Hail,No
3094,Female,36-45,Hail,Yes
3095,Female,18-25,Riyadh,No
3096,Female,46-60,Jeddah,No
3097,Female,36-45,Jeddah,No
3098,Female,26-35,Jeddah,No
3099,Female,18-25,Mecca,No
3100,Male,26-35,Khobar,Yes
3101,Male,26-35,Hail,Yes
3102,Male,46-60,Riyadh,Yes
3103,Male,36-45,Medina,No
3104,Male,46-60,Dammam,Yes
3105,Male,26-35,Medina,Yes
3106,Male,18-25,Tabuk,Yes
3107,Female,46-60,Medina,No
3108,Female,18-25,Riyadh,No
3109,Male,46-60,Riyadh,Yes
3110,Female,18-25,Hail,No
3111,Male,26-35,Jeddah,Yes
3112,Female,26-35,Jeddah,No
3113,Male,18-25,Tabuk,No
3114,Female,60+,Tabuk,Yes
3115,Male,36-45,Tabuk,No
3116,Female,26-35,Medina,No
3117,Male,46-60,Tabuk,Yes
3118,Male,26-35,Hail,Yes
3119,Male,26-35,Jeddah,Yes
3120,Female,36-45,Qassim,Yes
3121,Male,26-35,Mecca,Yes
3122,Female,36-45,Tabuk,No
3123,Male,36-45,Abha,No
3124,Male,60+,Riyadh,No
3125,Male,26-35,Dammam,Yes
3126,Male,18-25,Khobar,Yes
3127,Female,36-45,Riyadh,No
3128,Female,36-45,Khobar,No
3129,Female,26-35,Tabuk,No
3130,Female,18-25,Mecca,No
3131,Female,26-35,Mecca,No
3132,Female,60+,Tabuk,Yes
3133,Female,60+,Mecca,Yes
3134,Female,46-60,Riyadh,Yes
3135,Male,26-35,Tabuk,Yes
3136,Male,60+,Mecca,Yes
3137,Female,36-45,Tabuk,No
3138,Male,60+,Dammam,No
3139,Male,26-35,Khobar,Yes
3140,Male,36-45,Hail,Yes
3141,Male,60+,Medina,Yes
3142,Male,36-45,Dammam,Yes
3143,Male,60+,Khobar,Yes
3144,Female,26-35,Mecca,Yes
3145,Female,36-45,Abha,No
3146,Female,46-60,Medina,Yes
3147,Female,18-25,Jeddah,No
3148,Female,26-35,Qassim,Yes
3149,Male,46-60,Dammam,Yes
3150,Female,26-35,Khobar,No
3151,Male,46-60,Abha,Yes
3152,Male,36-45,Jeddah,Yes
3153,Female,26-35,Abha,Yes
3154,Male,26-35,Tabuk,Yes
3155,Female,36-45,Riyadh,Yes
3156,Female,60+,Jeddah,No
3157,Male,46-60,Mecca,Yes
3158,Female,26-35,Jeddah,No
3159,Female,18-25,Abha,No
3160,Male,46-60,Abha,Yes
3161,Female,36-45,Khobar,Yes
3162,Male,60+,Qassim,No
3163,Male,46-60,Abha,No
3164,Male,18-25,Mecca,No
3165,Female,60+,Medina,No
3166,Female,36-45,Jeddah,Yes
3167,Male,46-60,Khobar,No
3168,Male,60+,Abha,No
3169,Male,46-60,Hail,No
3170,Female,18-25,Qassim,Yes
3171,Male,60+,Jeddah,Yes
3172,Male,36-45,Qassim,No
3173,Female,18-25,Medina,No
3174,Female,60+,Hail,Yes
3175,Female,46-60,Riyadh,Yes
3176,Male,18-25,Medina,Yes
3177,Female,46-60,Riyadh,No
3178,Female,36-45,Medina,No
3179,Male,36-45,Tabuk,Yes
3180,Female,46-60,Mecca,Yes
3181,Male,60+,Hail,No
3182,Female,36-45,Dammam,No
3183,Male,36-45,Medina,Yes
3184,Female,36-45,Jeddah,Yes
3185,Female,36-45,Qassim,No
3186,Male,46-60,Khobar,No
3187,Female,36-45,Medina,No
3188,Female,26-35,Dammam,No
3189,Male,18-25,Khobar,No
3190,Female,60+,Hail,Yes
3191,Female,60+,Jeddah,Yes
3192,Male,18-25,Qassim,No
3193,Female,26-35,Medina,No
3194,Female,26-35,Abha,Yes
3195,Female,60+,Qassim,Yes
3196,Female,26-35,Tabuk,Yes
3197,Male,60+,Dammam,No
